route_id,service_id,trip_id,trip_headsign,trip_short_name
IC,2024-05-14,2024-05-14_3600-1,Wrocław Główny,3600 Wyspiański
IC,2024-05-14,2024-05-14_3602-3,Wrocław Główny,3602 Siemiradzki
IC,2024-05-14,2024-05-14_3604-5,Wrocław Główny,3604 Grottger
IC,2024-05-14,2024-05-14_36100-1,Wrocław Główny,36100 Boznańska
TLK,2024-05-14,2024-05-14_36102-3_0,Jelenia Góra,36102 Sudety
ZKA TLK,2024-05-14,2024-05-14_36102-3_1,Jelenia Góra,36102 Sudety
TLK,2024-05-14,2024-05-14_36106-7_0,Jelenia Góra,36106 Szczeliniec
ZKA TLK,2024-05-14,2024-05-14_36106-7_1,Jelenia Góra,36106 Szczeliniec
IC,2024-05-14,2024-05-14_3700-1,Poznań Główny,3700 Ślązak
IC,2024-05-14,2024-05-14_37000-1,Frankfurt (Oder),56 Wawel
IC,2024-05-14,2024-05-14_37002-3,Frankfurt (Oder),54 Odra
IC,2024-05-14,2024-05-14_37100-1,Poznań Główny,37100 Pułaski
IC,2024-05-14,2024-05-14_37102-3,Poznań Główny,37102 Wybicki
IC,2024-05-14,2024-05-14_37104-5,Zielona Góra Główna,37104 Mehoffer
IC,2024-05-14,2024-05-14_3720-1,Poznań Główny,3720 Cegielski
IC,2024-05-14,2024-05-14_3722-3,Poznań Główny,3722 Barbakan
EIP,2024-05-14,2024-05-14_3800-1,Kołobrzeg,3800
IC,2024-05-14,2024-05-14_3804-5,Szczecin Główny,3804 Matejko
IC,2024-05-14,2024-05-14_3806-7,Kołobrzeg,3806 Malczewski
IC,2024-05-14,2024-05-14_38100-1,Kołobrzeg,38100 Zamoyski
IC,2024-05-14,2024-05-14_38102-3,Świnoujście,38102 Chełmoński
IC,2024-05-14,2024-05-14_38106-7,Piła Główna,38106 Miechowita
TLK,2024-05-14,2024-05-14_38170-1,Kołobrzeg,38171 Ustronie
IC,2024-05-14,2024-05-14_38172-3,Świnoujście,38172 Przemyślanin
IC,2024-05-14,2024-05-14_3820-1,Szczecin Główny,3820 Osterwa
IC,2024-05-14,2024-05-14_40001,Bohumin,101 Moravia
IC,2024-05-14,2024-05-14_41000-1,Warszawa Gdańska,117 Silesia
IC,2024-05-14,2024-05-14_41002-3,Warszawa Wschodnia,104 Polonia
IC,2024-05-14,2024-05-14_41004-5,Warszawa Wschodnia,130 Batory
IC,2024-05-14,2024-05-14_41006-7,Warszawa Gdańska,113 Silesia
IC,2024-05-14,2024-05-14_41008-9,Warszawa Gdańska,111 Silesia
IC,2024-05-14,2024-05-14_41010-1,Warszawa Wschodnia,406 Chopin
EIC,2024-05-14,2024-05-14_4110-1,Warszawa Wschodnia,4110 Ondraszek
IC,2024-05-14,2024-05-14_4120-1,Warszawa Wschodnia,4120 Daszyński
IC,2024-05-14,2024-05-14_4122-3,Białystok,4122 Pilecki
IC,2024-05-14,2024-05-14_4124-5,Płock,4124 Chemik
TLK,2024-05-14,2024-05-14_42000-1,Lublin Główny,311 Roztocze
IC,2024-05-14,2024-05-14_42100-1,Lublin Główny,42100 Sztygar
IC,2024-05-14,2024-05-14_42102,Kielce Główne,42102 Morcinek
IC,2024-05-14,2024-05-14_43000-1,Przemyśl Główny,115 Cracovia
IC,2024-05-14,2024-05-14_43002-3,Przemyśl Główny,106 Porta Moravica
TLK,2024-05-14,2024-05-14_43004-5,Kraków Główny,213 Galicja
IC,2024-05-14,2024-05-14_43006-7,Kraków Główny,102 Danubius
IC,2024-05-14,2024-05-14_44000,Katowice,100 Moravia
EIP,2024-05-14,2024-05-14_4500-1,Gdynia Główna,4500
IC,2024-05-14,2024-05-14_45000-1,Gdynia Główna,108 Sobieski
EIP,2024-05-14,2024-05-14_4502-3,Gdynia Główna,4502
EIP,2024-05-14,2024-05-14_4504-5,Gdynia Główna,4504
EIP,2024-05-14,2024-05-14_4506-7,Gdynia Główna,4506
EIP,2024-05-14,2024-05-14_4508-9,Gdynia Główna,4508
TLK,2024-05-14,2024-05-14_45103-2,Gdynia Główna,45102 Flisak
IC,2024-05-14,2024-05-14_45150-1,Bydgoszcz Główna,45150 Halny
IC,2024-05-14,2024-05-14_4520-1,Gdynia Główna,4520 Hutnik
IC,2024-05-14,2024-05-14_4522-3,Olsztyn Główny,4522 Skarbek
IC,2024-05-14,2024-05-14_4524-5,Olsztyn Główny,4524 Kormoran
IC,2024-05-14,2024-05-14_4526-7,Gdynia Główna,4526 Doker
IC,2024-05-14,2024-05-14_46000-1,Wrocław Główny,202 Danubius
IC,2024-05-14,2024-05-14_47101,Poznań Główny,47100 Spodek
IC,2024-05-14,2024-05-14_48101-0,Słupsk,48100 Gwarek
IC,2024-05-14,2024-05-14_48102-3,Ustka,48102 Szyndzielnia
ZKA IC,2024-05-14,2024-05-14_50111-0,Giżycko,ZKA 608 Warmia
ZKA IC,2024-05-14,2024-05-14_50113-2,Giżycko,ZKA 606 Mamry
EIP,2024-05-14,2024-05-14_5100-1,Warszawa Centralna,5100
EIP,2024-05-14,2024-05-14_5102-3,Warszawa Centralna,5102
EIP,2024-05-14,2024-05-14_5104-5,Warszawa Centralna,5104
IC,2024-05-14,2024-05-14_5110-1,Warszawa Zachodnia,5110 Słowiniec
TLK,2024-05-14,2024-05-14_51102-3,Warszawa Wschodnia,51102 Biebrza
IC,2024-05-14,2024-05-14_5112-3,Warszawa Zachodnia,5112 Wybrzeże
IC,2024-05-14,2024-05-14_5122-3,Łódź Fabryczna,5122 Mazury
IC,2024-05-14,2024-05-14_5124-5,Warszawa Wschodnia,5124 Kopernik
IC,2024-05-14,2024-05-14_5126-7,Warszawa Centralna,5126 Moniuszko
IC,2024-05-14,2024-05-14_5130-1,Warszawa Zachodnia,5130 Brda
IC,2024-05-14,2024-05-14_5132-3,Łódź Fabryczna,5132 Kociewie
IC,2024-05-14,2024-05-14_52100-1,Chełm,52100 Kujawiak
IC,2024-05-14,2024-05-14_5220-1,Lublin Główny,5220 Rejewski
EIP,2024-05-14,2024-05-14_5300-1,Kraków Główny,5300
EIP,2024-05-14,2024-05-14_5302-3,Kraków Główny,5302
EIP,2024-05-14,2024-05-14_5304-5,Kraków Główny,5304
EIP,2024-05-14,2024-05-14_5306-7,Kraków Główny,5306
EIP,2024-05-14,2024-05-14_5308-9,Rzeszów Główny,5308
EIP,2024-05-14,2024-05-14_5310-1,Kraków Główny,5310
TLK,2024-05-14,2024-05-14_53102-3,Kraków Główny,53102 Lubomirski
TLK,2024-05-14,2024-05-14_53104-5,Zakopane,53104 Małopolska
IC,2024-05-14,2024-05-14_5312-3,Kraków Główny,5312 Piast
IC,2024-05-14,2024-05-14_5314-5,Przemyśl Główny,5314 Artus
TLK,2024-05-14,2024-05-14_53170-1,Zakopane,53170 Karpaty
TLK,2024-05-14,2024-05-14_53172-3,Kraków Główny,53173 Rozewie
IC,2024-05-14,2024-05-14_5320-1,Kraków Główny,5320 Żeromski
IC,2024-05-14,2024-05-14_5322-3,Kraków Główny,5322 Sienkiewicz
IC,2024-05-14,2024-05-14_5324-5,Kraków Główny,5324 Kolberg
IC,2024-05-14,2024-05-14_5326-7,Kraków Główny,5326 Orłowicz
IC,2024-05-14,2024-05-14_5328-9,Kraków Główny,5328 Warmia
IC,2024-05-14,2024-05-14_5332-3,Rzeszów Główny,5332 Kochanowski
IC,2024-05-14,2024-05-14_5334-5,Kraków Główny,5334 Kazimierz
IC,2024-05-14,2024-05-14_5360-1,Zakopane,5360 Witkacy
EIP,2024-05-14,2024-05-14_5400-1,Gliwice,5400
IC,2024-05-14,2024-05-14_54000-1,Bohumin,109 Sobieski
EIP,2024-05-14,2024-05-14_5402-3,Bielsko-Biała Główna,5402
EIP,2024-05-14,2024-05-14_5404-5,Gliwice,5404
EIP,2024-05-14,2024-05-14_5406-7,Bielsko-Biała Główna,5406
TLK,2024-05-14,2024-05-14_54102-3,Katowice,54102 Flisak
IC,2024-05-14,2024-05-14_54150-1,Bielsko-Biała Główna,54150 Halny
IC,2024-05-14,2024-05-14_5420-1,Bielsko-Biała Główna,5420 Hutnik
IC,2024-05-14,2024-05-14_5422-3,Racibórz,5422 Skarbek
IC,2024-05-14,2024-05-14_5424-5,Bielsko-Biała Główna,5424 Kormoran
IC,2024-05-14,2024-05-14_5426-7,Katowice,5426 Doker
ZKA TLK,2024-05-14,2024-05-14_55106,Grudziądz,55106 Zka Flisak
ZKA TLK,2024-05-14,2024-05-14_55109,Malbork,55109 Zka Flisak
ZKA IC,2024-05-14,2024-05-14_55111-0,Olsztyn Główny,ZKA 605 Warmia
ZKA IC,2024-05-14,2024-05-14_55113-2,Olsztyn Główny,ZKA 607 Mamry
IC,2024-05-14,2024-05-14_5600-1_0,Jelenia Góra,5600 Pomorzanin
ZKA IC,2024-05-14,2024-05-14_5600-1_1,Jelenia Góra,5600 Pomorzanin
IC,2024-05-14,2024-05-14_5602-3,Wrocław Główny,5602 Heweliusz
IC,2024-05-14,2024-05-14_5604-5,Wrocław Główny,5604 Mieszko
IC,2024-05-14,2024-05-14_56102-3,Wrocław Główny,56102 Mamry
IC,2024-05-14,2024-05-14_56104-5,Wrocław Główny,56104 Jeziorak
IC,2024-05-14,2024-05-14_5620-1,Wrocław Główny,5620 Słowacki
IC,2024-05-14,2024-05-14_5700-1,Poznań Główny,5700 Bałtyk
IC,2024-05-14,2024-05-14_57000-1,Frankfurt (Oder),58 Gedania
IC,2024-05-14,2024-05-14_57100-1,Zielona Góra Główna,57100 Ukiel
IC,2024-05-14,2024-05-14_57102-3,Poznań Główny,57102 Drwęca
IC,2024-05-14,2024-05-14_57104-5,Zielona Góra Główna,57104 Bachus
IC,2024-05-14,2024-05-14_57106-7,Poznań Główny,57106 Lednica
IC,2024-05-14,2024-05-14_57108-9,Zielona Góra Główna,57108 Stoczniowiec
IC,2024-05-14,2024-05-14_58100-1,Szczecin Główny,58100 Albatros
IC,2024-05-14,2024-05-14_58103-2,Szczecin Główny,58102 Żuławy
IC,2024-05-14,2024-05-14_58104-5,Szczecin Główny,58104 Bryza
IC,2024-05-14,2024-05-14_58107-6,Szczecin Główny,58106 Gryf
IC,2024-05-14,2024-05-14_58109-8,Szczecin Główny,58108 Stańczyk
TLK,2024-05-14,2024-05-14_58110-1,Kostrzyn,58110 Bory Tucholskie
TLK,2024-05-14,2024-05-14_60103,Kłodzko Miasto,60103 Rozewie
IC,2024-05-14,2024-05-14_60105_0,Jelenia Góra,60105 Matejko
ZKA IC,2024-05-14,2024-05-14_60105_1,Jelenia Góra,60105 Matejko
IC,2024-05-14,2024-05-14_60107,Kłodzko Miasto,60107 Heweliusz
EIC,2024-05-14,2024-05-14_6100-1,Warszawa Wschodnia,6100 Panorama
EIP,2024-05-14,2024-05-14_6102-3,Warszawa Wschodnia,6102
TLK,2024-05-14,2024-05-14_61100-1,Warszawa Wschodnia,61100 Orzeszkowa
IC,2024-05-14,2024-05-14_61103-2,Warszawa Wschodnia,61102 Konopnicka
IC,2024-05-14,2024-05-14_61104-5,Białystok,61104 Nałkowska
IC,2024-05-14,2024-05-14_61107-6,Białystok,61106 Dąbrowska
IC,2024-05-14,2024-05-14_61108-9,Warszawa Gdańska,61108 Oleńka
TLK,2024-05-14,2024-05-14_61170-1,Warszawa Wschodnia,61170 Karkonosze
IC,2024-05-14,2024-05-14_6121-0,Warszawa Wschodnia,6120 Asnyk
IC,2024-05-14,2024-05-14_6123-2,Warszawa Wschodnia,6122 Baczyński
IC,2024-05-14,2024-05-14_6124-5,Białystok,6124 Fredro
IC,2024-05-14,2024-05-14_6126-7,Warszawa Wschodnia,6126 Łużyce
IC,2024-05-14,2024-05-14_62100-1,Lublin Główny,62100 Bolko
IC,2024-05-14,2024-05-14_62102-3,Lublin Główny,62102 Morcinek
IC,2024-05-14,2024-05-14_6300-1,Przemyśl Główny,6300 Wyspiański
IC,2024-05-14,2024-05-14_6302-3,Przemyśl Główny,6302 Siemiradzki
IC,2024-05-14,2024-05-14_6304-5,Przemyśl Główny,6304 Grottger
IC,2024-05-14,2024-05-14_63100-1,Kraków Główny,63100 Boznańska
TLK,2024-05-14,2024-05-14_63102-3,Kraków Główny,63102 Sudety
TLK,2024-05-14,2024-05-14_63106-7,Kraków Główny,63106 Szczeliniec
IC,2024-05-14,2024-05-14_64000-1,Bohumin,203 Danubius
IC,2024-05-14,2024-05-14_6500-1,Gdynia Główna,6500 Pomorzanin
IC,2024-05-14,2024-05-14_6503-2,Gdynia Główna,6502 Heweliusz
IC,2024-05-14,2024-05-14_6505-4,Gdynia Główna,6504 Mieszko
IC,2024-05-14,2024-05-14_65103-2,Olsztyn Główny,65102 Mamry
IC,2024-05-14,2024-05-14_65105-4,Olsztyn Główny,65104 Jeziorak
IC,2024-05-14,2024-05-14_6521-0,Ełk,6520 Słowacki
TLK,2024-05-14,2024-05-14_66102,Wrocław Główny,66102 Rozewie
IC,2024-05-14,2024-05-14_66104,Wrocław Główny,66104 Matejko
IC,2024-05-14,2024-05-14_66106,Wrocław Główny,66106 Heweliusz
IC,2024-05-14,2024-05-14_666029,Janowice Wielkie,666029 Matejko
TLK,2024-05-14,2024-05-14_666048,Marciszów,666048 Karkonosze
TLK,2024-05-14,2024-05-14_666057,Janowice Wielkie,666057 Orzeszkowa
IC,2024-05-14,2024-05-14_666058,Marciszów,666058 Pomorzanin
IC,2024-05-14,2024-05-14_666063,Janowice Wielkie,666063 Pomorzanin
TLK,2024-05-14,2024-05-14_666064,Marciszów,666064 Orzeszkowa
TLK,2024-05-14,2024-05-14_666073,Janowice Wielkie,666073 Karkonosze
TLK,2024-05-14,2024-05-14_666088,Marciszów,666088 Sudety
TLK,2024-05-14,2024-05-14_666091,Janowice Wielkie,666091 Sudety
IC,2024-05-14,2024-05-14_68101,Kołobrzeg,68101 Bosman
